YEAR,ID,HRS1,MARITAL,DIVORCE,SPWRKSTA,SPHRS1,CHILDS,AGE,EDUC,SPEDUC,SEX,RACE,RES16,REG16,RINCOME,REGION,PARTYID,SOCOMMUN,SOCFREND,SOCBAR,ROMANCE,LIVEWITH,HAPPROM,WILLWED1,WILLWED2,SPHMEWRK,FAIRHWRK,EARNMORE,FAMFINAN,EARNMORE,TRADMOD,SHARESEP,EMOTEOTH,CHLDIDEL,PREMARSX,MENBEN,WOMENBEN,CHLDBEN,ALLBEN,NOONEBEN,PARTNERS,MATESEX
1996,830,50,3,,,,2,48,18,97,2,1,6,4,12,4,6,2,5,3,,,,,,,,,,,,,,2,3,,,,,,1,1
1996,831,55,1,2,7,,3,58,16,16,1,1,3,4,12,4,6,,,,,,,,,,,,2,,,,,,,,,,,,1,1
1996,832,40,2,1,,,2,60,12,97,2,1,6,4,9,4,3,3,2,7,2,,,,1,,,,,,2,1,2,2,4,9,9,9,1,9,0,
1996,833,,3,,,,3,83,12,97,2,1,3,3,99,4,1,7,7,7,2,,,,2,,,,,,1,1,1,4,4,2,2,1,2,2,0,
1996,834,63,3,,,,0,23,14,97,2,1,3,4,11,4,2,2,2,2,1,2,1,2,,,,,,,2,1,1,3,4,1,2,2,2,9,9,1
1996,835,37,3,,,,2,39,16,97,2,1,4,4,13,4,2,,,,1,2,2,2,,,,,,,2,1,2,,,2,2,2,2,1,,
1996,836,38,3,,,,2,61,16,97,1,1,2,4,12,4,4,,,,,,,,,,,,,,,,,,,,,,,,2,2
1996,837,40,1,1,1,60,2,51,12,12,2,1,2,4,12,4,1,7,2,7,,,,,,,,,4,,,,,2,4,,,,,,1,1
1996,838,24,3,,,,0,33,11,97,2,1,5,4,12,4,5,,,,1,2,2,4,,,,,,,2,1,2,,,1,9,9,9,9,1,1
1996,839,50,1,2,1,40,0,29,14,15,1,1,4,4,12,4,2,7,2,2,,,,,,,,,1,,,,,2,4,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,841,50,5,,,,0,30,16,97,1,2,6,3,12,4,2,,,,,,,,,,,,,,,,,,,,,,,,0,
1996,842,,2,2,,,0,72,10,97,1,1,6,1,,4,1,,,,,,,,,,,,,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,844,44,1,2,2,20,1,25,12,14,1,1,1,4,11,4,3,,,,,,,,,,,,6,,,,,,,,,,,,1,1
1996,845,40,1,2,8,,1,35,14,12,2,1,6,4,12,4,2,4,4,6,,,,,,2,1,3,,3,2,1,2,2,4,2,1,2,2,2,0,
1996,846,,2,2,,,1,80,12,97,2,1,2,4,,4,0,5,2,7,2,,,,2,,,,,,2,1,2,2,2,1,1,1,1,2,0,
1996,847,54,3,,,,1,43,12,97,1,1,6,4,12,4,1,,,,2,,,,2,,,,,,2,2,2,,,2,2,2,2,1,1,1
1996,848,,2,1,,,3,84,12,97,2,1,6,4,,4,0,1,7,7,2,,,,2,,,,,,1,1,2,4,1,9,9,1,9,9,0,
1996,849,20,5,,,,0,22,16,97,1,1,3,4,9,4,2,7,2,2,1,2,1,3,,,,,,,2,1,2,0,1,2,2,2,1,2,0,
1996,850,20,5,,,,0,26,20,97,1,1,6,0,9,4,2,7,4,4,,,,,,,,,,,,,,2,4,,,,,,99,9
1996,851,10,5,,,,0,22,14,97,1,1,3,4,9,4,5,,,,,,,,,,,,,,,,,,,,,,,,0,
1996,852,50,3,,,,0,45,20,97,2,1,1,2,12,4,1,7,4,4,1,2,2,2,,,,,,,2,1,1,2,4,1,2,1,2,2,1,1
1996,853,12,3,,,,0,27,16,97,2,1,3,3,10,4,2,1,3,5,1,2,1,2,,,,,,,2,1,1,2,4,1,1,1,1,2,2,1
1996,854,50,5,,,,0,33,16,97,2,1,4,4,11,4,1,2,2,4,,,,,,,,,,,,,,6,2,,,,,,0,
1996,855,70,3,,,,2,47,12,97,1,1,6,4,12,4,4,4,4,2,2,,,,1,,,,,,2,1,2,2,1,1,1,1,1,2,0,
1996,856,,5,,,,0,23,15,97,2,1,5,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,1,1
1996,857,40,5,,,,9,59,13,97,1,1,4,4,13,4,5,3,3,4,,,,,,,,,,,,,,8,4,,,,,,1,1
1996,858,50,5,,,,0,30,17,97,1,1,6,4,12,4,0,,,,1,2,2,1,,,,,,,1,1,1,,,8,8,8,8,8,1,1
1996,859,40,1,2,1,40,2,46,12,14,2,1,4,4,8,4,1,,,,,,,,,4,1,5,,5,2,1,1,,,2,2,2,1,2,1,1
1996,860,40,5,,,,0,31,16,97,1,1,3,4,12,4,1,5,2,4,2,,,,1,,,,,,2,2,2,2,3,1,2,2,2,2,1,1
1996,861,40,4,,,,3,38,15,97,1,1,5,4,12,4,5,4,3,3,,,,,,,,,,,,,,2,2,,,,,,1,1
1996,862,65,2,1,,,2,45,12,97,2,1,5,5,13,4,3,5,6,7,,,,,,,,,,,,,,8,3,,,,,,,
1996,863,40,1,1,1,40,3,56,13,12,1,1,4,4,12,4,6,5,5,6,,,,,,2,3,2,,2,2,1,2,8,3,1,1,1,1,2,1,1
1996,864,40,5,,,,0,49,16,97,2,1,1,4,12,4,6,1,2,6,,,,,,,,,,,,,,4,1,,,,,,0,
1996,865,50,5,,,,0,26,16,97,1,1,5,4,12,4,2,6,2,2,2,,,,1,,,,,,2,1,1,2,4,2,2,2,2,1,0,
1996,866,62,4,,,,3,44,12,97,1,1,5,4,12,4,1,,,,2,,,,1,,,,,,2,1,1,,,1,1,1,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,868,44,1,2,1,50,0,48,17,12,2,1,1,9,11,8,5,6,3,6,,,,,,3,1,5,,5,2,1,2,3,1,1,1,1,1,2,1,1
1996,869,50,3,,,,4,53,13,97,2,1,3,3,,8,3,7,2,1,,,,,,,,,,,,,,4,4,,,,,,1,1
1996,870,48,1,1,7,,3,50,20,16,1,1,4,8,12,8,5,6,3,6,,,,,,2,1,1,,1,1,1,1,9,3,2,1,1,9,9,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,872,54,1,1,1,45,1,51,17,13,1,1,4,6,12,8,6,6,4,5,,,,,,3,1,1,,1,2,2,2,2,4,2,2,2,2,1,1,1
1996,873,72,1,2,1,72,2,37,18,18,1,1,6,2,11,8,6,6,6,7,,,,,,,,,4,,,,,4,4,,,,,,2,1
1996,874,40,1,1,1,40,2,44,15,12,2,1,6,3,12,8,0,2,4,7,,,,,,4,2,1,,1,2,1,1,8,2,9,9,9,1,9,1,1
1996,875,40,1,1,1,40,4,48,12,13,1,1,5,9,12,8,5,,,,,,,,,,,,4,,,,,,,,,,,,,
1996,876,55,1,2,2,10,4,49,17,16,1,1,3,0,12,8,3,,,,,,,,,3,1,1,,1,1,1,1,,,1,1,1,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,878,40,5,,,,1,23,14,97,2,1,6,8,11,8,1,2,1,4,2,,,,1,,,,,,2,1,1,2,2,1,1,1,1,2,2,2
1996,879,46,5,,,,0,21,12,97,1,2,1,8,11,8,1,,,,1,2,2,4,,,,,,,2,1,1,,,2,1,8,2,2,,
1996,880,45,5,,,,1,23,13,97,2,1,4,8,9,8,3,5,5,5,,,,,,,,,,,,,,3,4,,,,,,1,1
1996,881,17,5,,,,1,23,13,97,2,3,6,8,8,8,1,1,3,4,,,,,,,,,,,,,,4,3,,,,,,2,1
1996,882,50,5,,,,0,26,15,97,2,2,5,9,9,8,0,,,,,,,,,,,,,,,,,,,,,,,,3,2
1996,883,50,3,,,,1,43,13,97,2,1,6,8,12,8,4,,,,1,1,2,2,,3,1,1,,1,2,1,2,,,1,1,1,1,2,1,1
1996,884,15,5,,,,0,22,15,97,1,1,4,9,4,8,5,4,5,5,2,,,,1,,,,,,2,1,1,2,4,1,1,1,1,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,886,25,5,,,,0,26,16,97,1,1,1,8,,8,4,1,1,3,2,,,,1,,,,,,2,1,2,2,4,9,9,9,9,1,4,1
1996,887,,5,,,,0,22,15,97,1,1,5,2,,8,3,,,,2,,,,2,,,,,,2,1,1,,,9,9,9,1,9,2,1
1996,888,50,5,,,,0,24,16,97,2,1,5,8,11,8,5,4,2,3,,,,,,,,,,,,,,3,3,,,,,,1,1
1996,889,30,5,,,,0,27,12,97,1,1,3,9,11,8,2,,,,,,,,,,,,,,,,,,,,,,,,98,9
1996,890,,5,,,,0,22,15,97,1,1,4,9,9,8,6,2,3,2,2,,,,1,,,,,,2,1,2,2,4,2,9,9,9,9,0,
1996,891,70,5,,,,0,42,12,97,1,1,3,3,4,8,3,7,2,7,,,,,,,,,,,,,,2,4,,,,,,98,2
1996,892,20,5,,,,0,20,12,97,1,1,3,9,1,9,4,3,2,6,1,2,2,2,,,,,,,2,1,2,2,3,9,9,9,1,9,1,1
1996,893,40,1,2,1,45,0,49,16,14,1,1,3,4,12,9,6,,,,,,,,,3,1,4,,4,2,2,2,,,2,2,1,2,2,1,1
1996,894,,5,,,,0,27,16,97,1,3,5,0,2,9,2,1,2,5,2,,,,1,,,,,,2,2,2,2,3,1,2,1,2,2,2,1
1996,895,25,5,,,,0,25,17,97,2,1,3,9,9,9,1,7,3,3,,,,,,,,,,,,,,2,4,,,,,,1,2
1996,896,36,1,2,7,,1,21,12,10,1,1,4,9,,9,1,2,3,5,,,,,,,,,4,,,,,2,3,,,,,,1,1
1996,897,32,5,,,,0,20,13,97,1,1,3,9,5,9,2,4,1,4,,,,,,,,,,,,,,2,3,,,,,,5,2
1996,898,40,1,2,1,38,1,31,13,12,1,1,3,9,11,9,4,,,,,,,,,,,,3,,,,,,,,,,,,1,1
1996,899,40,3,,,,0,30,12,97,1,1,3,9,12,9,5,7,3,3,,,,,,,,,,,,,,2,4,,,,,,1,1
1996,900,40,1,2,2,30,2,36,6,6,1,3,2,0,9,9,2,7,7,7,,,,,,3,1,3,,3,2,1,1,3,1,2,2,1,2,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,902,48,5,,,,0,37,18,97,1,1,4,9,12,9,1,,,,,,,,,,,,,,,,,,,,,,,,0,
1996,903,65,5,,,,0,31,20,97,2,1,5,9,12,9,5,3,4,3,2,,,,1,,,,,,2,1,2,2,4,2,2,1,2,2,2,1
1996,904,40,3,,,,2,53,20,97,2,1,3,9,12,9,0,,,,2,,,,1,,,,,,2,1,2,,,9,9,9,9,1,1,2
1996,905,35,5,,,,1,25,15,97,1,1,2,5,,9,2,2,3,3,1,2,2,3,,,,,,,2,1,2,1,4,2,2,2,1,2,3,1
1996,906,,5,,,,0,28,13,97,2,1,4,0,,9,2,1,5,3,1,2,1,1,,,,,,,2,1,2,2,4,2,1,1,1,2,9,1
1996,907,40,5,,,,0,24,12,97,1,1,4,9,,9,4,1,1,1,,,,,,,,,,,,,,3,4,,,,,,1,2
1996,908,,1,2,2,30,0,26,13,17,1,1,6,9,12,9,5,3,4,5,,,,,,,,,5,,,,,2,4,,,,,,1,1
1996,909,45,4,,,,0,36,12,97,1,1,1,0,10,9,5,2,2,4,,,,,,,,,,,,,,3,4,,,,,,1,1
1996,910,,3,,,,0,34,12,97,1,1,5,9,11,9,3,,,,2,,,,2,,,,,,1,2,2,,,2,2,1,2,2,1,1
1996,911,,1,2,1,55,3,51,14,16,2,1,4,4,9,9,5,,,,,,,,,,,,4,,,,,,,,,,,,1,1
1996,912,50,4,,,,0,35,14,97,1,1,6,0,12,9,2,4,2,4,1,1,1,1,,2,3,1,,1,2,1,1,2,2,9,9,9,1,9,1,1
1996,913,32,5,,,,0,19,12,97,2,1,3,9,,9,2,,,,1,2,1,1,,,,,,,2,2,2,,,2,2,2,2,1,1,1
1996,914,75,3,,,,3,54,20,97,1,1,4,2,12,9,1,3,4,6,2,,,,1,,,,,,2,2,1,2,4,2,1,1,9,9,0,
1996,915,15,3,,,,2,46,12,97,2,3,3,0,13,9,4,5,3,7,2,,,,1,,,,,,1,1,2,2,2,1,1,1,1,2,1,1
1996,916,32,5,,,,0,19,12,97,1,3,4,9,99,9,1,2,3,7,,,,,,,,,,,,,,3,3,,,,,,1,1
1996,917,45,1,2,1,40,2,34,15,12,1,3,5,9,12,9,1,4,5,5,,,,,,2,3,2,,2,1,2,1,2,1,1,2,1,2,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,919,50,1,2,1,40,0,50,18,18,1,1,6,2,12,5,4,,,,,,,,,,,,5,,,,,,,,,,,,1,1
1996,920,,1,2,1,60,1,36,18,12,2,1,2,5,99,5,0,3,4,6,,,,,,,,,4,,,,,2,4,,,,,,1,1
1996,921,40,1,2,1,40,0,38,20,20,1,1,3,2,12,5,6,4,3,7,,,,,,,,,4,,,,,2,4,,,,,,1,1
1996,922,60,1,2,2,30,2,36,20,20,1,1,5,5,12,5,0,5,3,6,,,,,,3,1,1,,1,2,2,1,2,3,9,9,9,1,9,1,1
1996,923,40,1,2,1,40,1,49,18,20,2,1,5,3,13,5,6,,,,,,,,,,,,1,,,,,,,,,,,,1,1
1996,924,40,1,2,1,40,2,60,14,12,1,1,3,5,13,5,1,5,5,7,,,,,,,,,4,,,,,2,4,,,,,,,
1996,925,40,5,,,,0,35,16,97,1,1,1,5,12,5,1,4,3,5,2,,,,2,,,,,,2,1,1,1,3,8,8,8,8,8,2,1
1996,926,75,5,,,,2,27,16,97,2,2,4,5,10,5,3,,,,1,1,1,2,,3,1,4,,4,2,1,1,,,8,2,1,2,2,1,1
1996,927,36,5,,,,1,22,12,97,2,2,3,5,9,5,1,,,,1,2,1,2,,,,,,,2,2,2,,,1,1,1,1,9,99,9
1996,928,40,1,2,5,,3,54,11,12,2,2,5,5,98,5,3,,,,,,,,,,,,2,,,,,,,,,,,,,
1996,929,30,1,2,1,40,4,32,12,12,2,2,4,2,9,5,2,6,3,7,,,,,,,,,1,,,,,2,3,,,,,,,
1996,930,35,5,,,,2,30,13,97,2,2,4,5,10,5,3,,,,2,,,,1,,,,,,2,1,1,,,1,1,1,1,2,0,
1996,931,40,5,,,,1,24,12,97,2,2,4,5,9,5,1,2,5,6,,,,,,,,,,,,,,4,4,,,,,,1,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,934,,1,2,1,40,3,61,8,8,1,1,1,5,,5,2,7,7,2,,,,,,2,3,3,,3,1,1,2,2,4,1,1,1,1,2,1,1
1996,935,12,5,,,,0,27,14,97,2,1,5,5,7,5,1,4,4,7,1,1,1,1,,4,1,5,,5,1,1,2,4,4,2,2,2,1,2,1,2
1996,936,40,5,,,,0,29,12,97,2,1,6,5,10,5,5,,,,,,,,,,,,,,,,,,,,,,,,0,
1996,937,49,1,2,1,35,2,48,18,18,1,1,1,5,12,5,5,6,4,2,,,,,,,,,5,,,,,2,4,,,,,,1,1
1996,938,,1,2,7,,2,78,12,12,1,1,3,2,,5,1,4,3,7,,,,,,2,1,1,,1,1,1,1,2,1,1,1,1,1,2,,
1996,939,65,3,,,,0,34,16,97,1,1,3,5,12,5,5,4,4,4,,,,,,,,,,,,,,2,4,,,,,,1,1
1996,940,,5,,,,0,21,14,97,1,1,1,5,,5,6,,,,2,,,,2,,,,,,1,1,1,,,9,9,9,1,9,0,
1996,941,45,1,2,7,,2,31,12,13,1,1,5,5,12,5,5,,,,,,,,,2,3,1,,1,1,1,1,,,1,1,1,1,2,1,1
1996,942,60,1,2,1,40,2,32,16,12,2,1,5,5,12,5,5,5,3,6,,,,,,3,1,1,,1,2,1,2,8,4,1,1,1,1,2,1,1
1996,943,40,1,2,1,40,1,46,18,16,1,2,4,5,12,5,5,5,4,7,,,,,,,,,2,,,,,2,3,,,,,,1,1
1996,944,40,1,2,1,50,0,31,12,12,2,1,5,2,11,2,2,,,,,,,,,,,,2,,,,,,,,,,,,1,1
1996,945,45,1,2,1,50,0,28,18,17,1,1,4,3,12,2,6,4,4,5,,,,,,,,,4,,,,,2,4,,,,,,1,1
1996,946,40,5,,,,0,38,16,97,2,1,6,2,12,2,1,2,2,3,,,,,,,,,,,,,,4,3,,,,,,1,1
1996,947,70,5,,,,0,34,16,97,1,1,6,3,2,2,1,3,4,3,,,,,,,,,,,,,,2,4,,,,,,5,1
1996,948,40,1,2,1,40,2,51,15,18,1,1,4,2,12,2,2,,,,,,,,,3,1,1,,1,2,1,1,,,2,2,2,1,2,1,1
1996,949,45,3,,,,0,37,12,97,1,1,3,2,10,2,7,4,2,2,2,,,,2,,,,,,2,1,2,8,4,2,2,1,2,2,2,1
1996,950,,1,2,5,,2,76,12,12,1,1,3,2,,2,5,,,,,,,,,3,1,1,,1,1,2,1,,,2,2,2,1,2,1,1
1996,951,43,5,2,,,0,24,17,97,2,1,3,2,11,2,5,,,,,,,,,,,,,,,,,,,,,,,,1,1
1996,952,40,1,1,7,,4,47,12,12,1,1,1,2,12,2,5,7,6,4,,,,,,,,,1,,,,,2,4,,,,,,1,1
1996,953,,5,,,,0,20,12,97,1,2,6,2,,2,2,2,3,5,,,,,,,,,,,,,,2,3,,,,,,4,1
1996,954,40,1,2,1,70,2,45,16,18,2,2,1,2,10,2,1,,,,,,,,,,,,1,,,,,,,,,,,,1,1
1996,955,40,5,,,,0,37,16,97,1,1,1,2,13,2,3,6,2,5,,,,,,,,,,,,,,2,4,,,,,,,
1996,956,10,1,2,5,,5,73,13,12,2,1,5,2,13,2,5,3,6,7,,,,,,4,1,3,,3,1,1,2,3,2,1,2,1,2,2,1,1
1996,957,,5,,,,0,19,12,97,1,1,3,2,4,2,1,5,2,7,1,2,1,1,,,,,,,2,1,1,2,2,2,2,2,1,2,1,1
1996,958,19,1,2,1,25,3,37,12,14,2,1,5,2,8,2,1,4,3,5,,,,,,,,,1,,,,,3,4,,,,,,1,1
1996,959,32,2,1,,,0,63,12,97,1,1,1,2,9,2,2,2,5,7,1,2,1,1,,,,,,,2,1,1,3,1,2,2,2,1,2,1,1
1996,960,,2,2,,,0,65,4,97,2,1,1,2,,2,1,,,,2,,,,2,,,,,,2,1,1,,,1,1,1,2,1,,
1996,961,60,1,2,2,20,2,36,12,12,1,1,3,2,12,2,1,6,6,5,,,,,,1,1,1,,1,1,1,1,2,4,1,1,1,1,2,1,1
1996,962,99,3,,,,2,22,12,97,1,1,5,2,12,2,2,,,,1,2,1,4,,,,,,,2,1,1,,,1,1,1,1,2,3,1
1996,963,20,5,,,,0,22,14,97,2,1,3,2,3,2,5,1,2,2,,,,,,,,,,,,,,2,4,,,,,,,
1996,964,,1,2,1,40,6,54,9,8,2,1,3,2,,2,0,7,7,7,,,,,,5,2,4,,4,2,2,2,2,1,1,2,2,2,9,1,1
1996,965,17,5,,,,0,39,20,97,2,1,3,9,8,9,0,,,,2,,,,1,,,,,,2,1,1,,,2,2,2,1,2,,
1996,966,,5,,,,0,26,14,97,1,1,3,9,,9,5,7,2,2,1,1,1,2,,4,1,4,,4,2,1,2,1,4,2,2,2,1,2,2,1
1996,967,40,1,2,1,45,1,34,19,17,2,1,3,3,12,9,2,,,,,,,,,,,,1,,,,,,,,,,,,,
1996,968,,1,2,5,,5,68,12,12,1,1,6,9,99,9,0,,,,,,,,,3,1,2,,2,2,1,2,,,2,2,2,1,2,1,1
1996,969,34,1,2,1,34,2,49,13,12,2,1,3,8,7,9,4,,,,,,,,,,,,5,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,971,20,1,2,1,60,2,37,16,16,2,1,3,9,12,9,5,4,2,6,,,,,,,,,4,,,,,8,2,,,,,,1,1
1996,972,,1,2,2,8,3,65,17,16,2,1,5,1,9,9,6,3,4,7,,,,,,,,,6,,,,,9,1,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,974,,1,2,1,50,3,37,18,20,2,3,4,9,,9,5,4,4,7,,,,,,,,,4,,,,,9,1,,,,,,1,1
1996,975,43,5,,,,0,54,16,97,1,1,6,2,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,0,
1996,976,20,5,,,,0,38,14,97,2,1,4,3,8,9,7,2,4,5,,,,,,,,,,,,,,2,4,,,,,,1,1
1996,977,55,5,,,,0,28,17,97,1,1,4,3,10,9,1,1,6,7,2,,,,2,,,,,,2,2,1,8,4,9,9,9,9,1,0,
1996,978,45,5,,,,0,29,16,97,2,1,5,9,12,9,2,2,3,3,,,,,,,,,,,,,,2,4,,,,,,3,1
1996,979,32,5,,,,0,24,13,97,2,3,5,9,9,9,3,3,3,4,,,,,,,,,,,,,,2,3,,,,,,4,1
1996,980,,5,,,,0,23,16,97,2,1,5,9,2,9,3,2,3,3,,,,,,,,,,,,,,8,4,,,,,,0,
1996,981,56,5,,,,1,28,12,97,1,1,1,9,12,9,1,,,,2,,,,1,,,,,,2,1,2,,,2,2,1,2,2,1,1
1996,982,60,1,1,2,25,1,39,12,12,1,1,4,9,12,9,6,7,3,2,,,,,,,,,5,,,,,2,4,,,,,,1,1
1996,983,45,1,1,1,40,0,48,17,16,2,1,4,8,10,9,0,,,,,,,,,,,,4,,,,,,,,,,,,1,1
1996,984,,1,2,1,60,3,34,16,16,2,1,2,8,,9,5,,,,,,,,,5,1,5,,5,2,2,1,,,2,2,2,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,986,25,1,2,1,45,1,29,17,15,2,1,5,9,9,9,3,7,5,5,,,,,,4,1,5,,5,1,2,2,2,4,1,1,1,1,2,99,9
1996,987,40,1,2,7,,2,42,12,13,1,1,5,9,12,9,3,7,7,7,,,,,,3,3,1,,1,1,2,2,2,1,9,9,9,1,9,1,1
1996,988,30,1,1,1,40,2,47,17,17,2,1,1,4,,9,1,5,3,5,,,,,,4,2,5,,5,2,2,2,2,3,1,1,1,1,2,1,1
1996,989,,1,2,7,,5,65,12,11,1,1,4,5,,9,2,6,5,6,,,,,,,,,3,,,,,5,4,,,,,,1,1
1996,990,40,1,2,8,,2,45,16,14,2,1,3,9,12,9,1,5,5,6,,,,,,,,,1,,,,,2,3,,,,,,1,1
1996,991,,1,2,1,52,3,41,18,17,2,1,4,9,,9,1,3,4,6,,,,,,,,,1,,,,,3,4,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,993,16,1,2,1,24,2,31,12,16,2,1,1,1,2,1,3,2,4,4,,,,,,3,1,5,,5,2,2,2,8,4,9,9,9,1,9,1,1
1996,994,58,3,,,,6,49,13,97,2,1,3,1,13,1,3,4,2,7,,,,,,,,,,,,,,3,2,,,,,,1,1
1996,995,42,2,2,,,2,49,14,97,1,2,4,4,12,1,5,3,3,7,,,,,,,,,,,,,,2,3,,,,,,1,1
1996,996,60,1,2,1,40,3,27,12,14,2,1,4,1,10,1,1,,,,,,,,,,,,4,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,998,40,1,2,1,50,0,44,14,12,2,1,3,1,12,1,1,7,5,5,,,,,,3,1,1,,1,2,1,2,2,4,9,9,9,1,9,1,1
1996,999,40,5,,,,0,22,9,97,2,1,3,1,9,1,3,,,,2,,,,1,,,,,,2,1,1,,,9,9,9,1,9,4,2
1996,1000,,2,2,,,3,83,12,97,2,1,3,1,,1,5,7,7,7,2,,,,2,,,,,,2,2,2,8,1,9,9,9,1,9,0,
1996,1001,40,4,,,,2,44,16,97,2,1,3,2,12,1,6,4,2,6,,,,,,,,,,,,,,2,3,,,,,,0,
1996,1002,40,5,,,,0,27,16,97,1,1,3,1,13,1,3,7,2,7,,,,,,,,,,,,,,2,4,,,,,,4,2
1996,1003,40,3,,,,1,41,15,97,2,1,4,5,12,1,0,3,3,3,1,2,1,2,,,,,,,2,2,2,1,4,2,2,1,2,2,1,1
1996,1004,48,5,,,,0,21,12,97,1,1,3,1,2,1,0,7,2,4,,,,,,,,,,,,,,3,4,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1006,44,1,2,1,30,3,56,13,12,2,1,3,2,12,1,5,7,3,7,,,,,,,,,5,,,,,2,4,,,,,,1,1
1996,1007,49,1,2,1,48,1,41,12,12,1,1,3,1,12,1,3,7,2,3,,,,,,3,1,1,,1,2,1,2,2,4,9,9,9,1,9,1,1
1996,1008,40,1,2,2,20,3,30,13,12,1,1,3,1,12,1,6,6,3,6,,,,,,2,1,1,,1,1,1,1,3,1,9,9,9,1,9,1,1
1996,1009,45,1,2,7,,2,55,17,12,1,1,6,3,12,1,5,6,4,7,,,,,,,,,2,,,,,2,1,,,,,,1,1
1996,1010,,1,2,1,60,4,37,13,20,2,1,2,1,2,1,4,6,2,5,,,,,,5,1,5,,5,2,1,1,8,4,8,8,8,8,8,1,1
1996,1011,,1,1,3,,2,50,16,14,1,1,2,4,12,1,5,,,,,,,,,,,,4,,,,,,,,,,,,1,1
1996,1012,15,1,2,1,36,3,43,16,16,2,1,5,1,5,1,0,,,,,,,,,2,1,5,,5,2,1,2,,,9,9,9,9,2,1,1
1996,1013,45,1,2,1,48,4,42,12,16,2,1,1,1,12,1,4,,,,,,,,,,,,4,,,,,,,,,,,,1,1
1996,1014,38,5,,,,0,30,20,97,2,1,3,1,10,1,1,3,2,3,1,2,1,1,,,,,,,2,2,2,3,4,9,9,9,1,9,1,1
1996,1015,,5,,,,0,72,15,97,2,1,3,1,,1,5,5,6,7,,,,,,,,,,,,,,2,2,,,,,,0,
1996,1016,,3,,,,4,72,13,97,2,1,2,1,,1,6,1,4,7,,,,,,,,,,,,,,2,1,,,,,,0,
1996,1017,54,3,,,,6,52,15,97,1,1,6,2,12,1,3,3,4,4,1,2,2,4,,,,,,,1,2,1,3,4,9,9,9,9,2,1,1
1996,1018,,2,1,,,6,76,6,97,1,1,2,1,,1,0,4,5,7,2,,,,2,,,,,,2,1,1,2,4,1,1,2,2,2,0,
1996,1019,,2,1,,,1,54,8,97,1,1,3,1,99,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,
1996,1020,,2,2,,,3,75,12,97,2,1,3,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,
1996,1021,,1,2,6,,0,22,12,12,1,1,3,1,,1,1,,,,,,,,,2,3,1,,1,2,1,1,,,9,9,9,9,2,1,1
1996,1022,,2,2,,,1,89,9,97,2,1,3,1,,1,1,2,3,7,,,,,,,,,,,,,,3,2,,,,,,0,
1996,1023,,2,2,,,4,70,12,97,1,1,3,1,,1,2,,,,2,,,,2,,,,,,1,1,1,,,9,9,9,1,9,0,
1996,1024,32,2,1,,,6,60,12,97,2,1,2,1,12,1,3,2,3,7,2,,,,2,,,,,,1,1,1,2,4,2,2,2,1,2,0,
1996,1025,45,5,,,,0,44,14,97,2,1,4,1,,1,4,,,,,,,,,,,,,,,,,,,,,,,,0,
1996,1026,,5,,,,0,35,12,97,2,1,4,1,12,1,3,,,,1,2,1,1,,,,,,,2,1,2,,,1,8,8,8,8,1,1
1996,1027,,1,2,7,,3,41,10,16,1,1,3,3,9,1,4,,,,,,,,,,,,1,,,,,,,,,,,,1,1
1996,1028,18,1,2,1,40,2,49,12,10,2,1,3,1,3,1,0,6,3,7,,,,,,3,1,5,,5,2,2,2,2,4,2,2,2,1,2,1,1
